"ID","DATE.OF.INTERVIEW","VIP.toilets","ECOSAN.toilets","Inside.waterflush.toilets","Outside.waterflush.toilets","Poor.flush.Inside","Poor.flush.Outside","Pit.Latrine","Disused.Buried","Total.number.of.toilets.0.","Enough.space.another.toilet","Where.do.you.dispose.your.solid.wastes.","Age.of.toilet..Years...Age","Interface.Layout","CONTAINMENT.SUBSTRUCTURE","Condition.of.the.components..Interface...Score.Condition","Condition.of.the.components..Substructure.Containment....Score.Condition","Record.the.observed.shape.of.the.substructure.containment.","Diameter","Length","Is.washing.hand.basin.present.","Any.overflow.flooding.","area.m3"
"7670","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",4,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,180,"No","No",4.5
"7671","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",1,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,2.4,"No","No",4.5
"7672","2017-10-19",1,NA,NA,NA,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",3,"Squat hole (Dry toilet)","Septic Tank",4,4,"Rectagular",NA,3,"No","No",12.5
"7673","2017-10-19",NA,NA,NA,NA,1,NA,0,1,2,TRUE,"Bin which is self disposed",0,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,244,"No","No",12.5
"7674","2017-10-19",NA,NA,NA,NA,NA,NA,2,NA,2,TRUE,"Bin which is collected CBEs",10,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,300,"No","No",4.5
"7675","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",0,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,190,"No","No",4.5
"7676","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is collected CBEs",9,"Squat with pour (bucket) flushing system","Septic Tank",5,4,"Rectagular",NA,1,"Yes","No",12.5
"7677","2017-10-19",NA,NA,2,2,NA,NA,0,NA,4,FALSE,"Bin which is collected CBEs",2,"Sit down toilet with manual (hand) flushing system","Septic Tank",5,5,"Rectagular",NA,200,"Yes","No",12.5
"7678","2017-10-17",NA,NA,NA,NA,NA,NA,1,1,2,TRUE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",1,1,"Circular",300,NA,"No","No",4.5
"7679","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",8,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,280,"No","No",12.5
"7680","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is collected CBEs",NA,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,2.4,"No","No",4.5
"7681","2017-10-19",1,NA,NA,NA,NA,NA,0,NA,1,TRUE,"Rubbish Pit",12,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,1,"Yes","No",12.5
"7682","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is collected CBEs",5,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,247,"No","No",4.5
"7683","2017-10-19",NA,NA,1,NA,NA,NA,0,NA,1,FALSE,"Rubbish Pit",NA,"Sit down toilet with manual (hand) flushing system","Septic Tank",3,3,"Rectagular",NA,200,"Yes","No",12.5
"7684","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",1,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.1,"No","No",4.5
"7685","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is collected CBEs",9,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,334,"No","No",4.5
"7686","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is collected CBEs",3,"Squat hole (Dry toilet)","Pit latrine",4,5,"Rectagular",NA,4,"Yes","Yes",4.5
"7687","2017-10-19",NA,NA,NA,NA,NA,1,0,1,2,TRUE,"Other (please specify)",NA,"Sit down toilet with pour (bucket) flushing system","Septic Tank",3,3,"Rectagular",NA,4,"No","No",12.5
"7688","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",2,"Sit down toilet with pour (bucket) flushing system","Pit latrine",4,4,"Rectagular",NA,250,"No","No",4.5
"7689","2017-10-19",NA,NA,NA,NA,1,1,0,NA,2,TRUE,NA,0,"Sit down toilet with pour (bucket) flushing system","Septic Tank",5,5,"Rectagular",NA,300,"Yes","No",12.5
"7690","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is collected CBEs",5,"Multiple choice","Pit latrine",4,4,"Rectagular",NA,258,"No","No",4.5
"7691","2017-10-19",NA,NA,NA,2,NA,NA,0,1,3,FALSE,"Bin which is collected CBEs",NA,"Sit down toilet with manual (hand) flushing system","Septic Tank",5,5,"Rectagular",NA,130,"No","No",12.5
"7692","2017-10-19",NA,NA,1,NA,NA,NA,0,0,1,TRUE,"Bin which is collected CBEs",6,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,175,"No","No",12.5
"7693","2017-10-19",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Rubbish Pit",NA,"Sit down toilet with manual (hand) flushing system","Septic Tank",3,3,"Rectagular",NA,250,"Yes","No",12.5
"7694","2017-10-19",NA,NA,NA,1,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",2,"Squat with pour (bucket) flushing system","Septic Tank",3,4,"Rectagular",NA,1,"Yes",NA,12.5
"7695","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",20,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,1.5,"No","No",4.5
"7696","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",5,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,200,"No","No",4.5
"7697","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",8,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,3.2,"No","No",4.5
"7698","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",5,"Other","Pit latrine",3,3,"Rectagular",NA,250,"No",NA,4.5
"7699","2017-10-19",NA,NA,NA,NA,NA,1,0,0,1,FALSE,"Bin which is collected CBEs",20,"Sit down toilet with pour (bucket) flushing system","Septic Tank",3,3,"Rectagular",NA,193,"No","No",12.5
"7700","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",12,"Squat hole (Dry toilet)","Septic Tank",3,3,"Rectagular",NA,3,"No","No",12.5
"7701","2017-10-19",NA,NA,NA,1,NA,NA,0,NA,1,FALSE,"Bin which is collected CBEs",2,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,5,NA,NA,NA,"No","No",12.5
"7702","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is collected CBEs",14,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,300,"No","No",4.5
"7703","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",10,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,3.5,"No","No",4.5
"7704","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",1,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,1,"Yes","No",4.5
"7705","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",4,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,1180,"No","No",4.5
"7706","2017-10-19",1,NA,NA,NA,NA,NA,0,0,1,TRUE,"Bin which is collected CBEs",6,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,283,"No","No",4.5
"7707","2017-10-19",NA,NA,NA,NA,NA,NA,2,0,2,TRUE,"Bin which is self disposed",NA,"Other","Pit latrine",4,4,"Rectagular",NA,200,"No","No",4.5
"7708","2017-10-19",NA,NA,NA,NA,NA,2,0,NA,2,TRUE,"Rubbish Pit",8,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,3.2,"Yes","No",12.5
"7709","2017-10-19",5,NA,NA,NA,NA,NA,0,1,6,TRUE,"Bin which is collected CBEs",11,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,230,"No","No",12.5
"7710","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",20,"Squat hole (Dry toilet)","Pit latrine",3,4,"Rectagular",NA,200,"No","No",4.5
"7711","2017-10-19",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Rubbish Pit",17,NA,"Septic Tank",3,3,"Rectagular",NA,1.5,"Yes","No",12.5
"7712","2017-10-19",NA,NA,NA,2,NA,NA,0,NA,2,TRUE,"Bin which is self disposed",7,"Sit down toilet with manual (hand) flushing system","Septic Tank",3,3,"Rectagular",NA,220,"Yes","No",12.5
"7713","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",4,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,1,"Yes","No",4.5
"7714","2017-10-19",NA,NA,NA,NA,NA,NA,1,1,2,TRUE,"Rubbish Pit",NA,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.5,"No","No",4.5
"7715","2017-10-19",NA,NA,NA,NA,NA,NA,1,1,2,TRUE,"Bin which is collected CBEs",6,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,150,"No","No",4.5
"7716","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",5,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,360,"No","No",12.5
"7717","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",10,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,2.4,"No","No",4.5
"7718","2017-10-19",NA,NA,NA,1,NA,NA,0,NA,1,TRUE,"Rubbish Pit",5,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,220,"No","No",12.5
"7719","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",2,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,230,"No","No",4.5
"7720","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",4,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,190,"No","No",4.5
"7721","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",15,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,2,"No","No",4.5
"7722","2017-10-19",NA,NA,NA,NA,NA,NA,2,0,2,TRUE,"Bin which is collected CBEs",18,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,3.44,"No","Yes",4.5
"7723","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",12,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,200,"No","No",4.5
"7724","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",6,"Squat with pour (bucket) flushing system","Septic Tank",3,4,"Rectagular",NA,5,"Yes","No",12.5
"7725","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,FALSE,"Rubbish Pit",8,"Sit down toilet with pour (bucket) flushing system","Septic Tank",5,5,"Rectagular",NA,280,"No","No",12.5
"7726","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.4,"No","No",4.5
"7727","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",6,"Other","Pit latrine",4,3,"Rectagular",NA,2.5,"No","No",4.5
"7728","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is collected CBEs",10,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,234,"No","No",4.5
"7729",NA,NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is self disposed",4,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,2,"No","No",4.5
"7730","2017-10-19",NA,NA,NA,1,NA,NA,0,NA,1,FALSE,"Rubbish Pit",5,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,250,"No","No",12.5
"7731","2017-10-19",NA,NA,NA,NA,NA,NA,2,NA,2,TRUE,"Bin which is collected CBEs",3,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,250,"No","No",4.5
"7732","2017-10-19",NA,NA,NA,NA,NA,NA,2,NA,2,FALSE,"Rubbish Pit",13,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,0.5,"No","No",4.5
"7733","2017-10-19",NA,NA,NA,NA,NA,1,0,1,2,TRUE,"Bin which is collected CBEs",4,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,321,"No","No",12.5
"7734","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",4,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,334,"No","No",4.5
"7735","2017-10-19",NA,NA,NA,NA,1,NA,0,0,1,TRUE,"Bin which is collected CBEs",10,"Sit down toilet with pour (bucket) flushing system","Pit latrine",3,3,"Rectagular",NA,250,"No","No",4.5
"7736","2017-10-19",NA,NA,1,NA,NA,NA,0,1,2,TRUE,"Rubbish Pit",13,"Sit down toilet with manual (hand) flushing system","Septic Tank",NA,NA,"Rectagular",NA,2.4,"Yes","No",12.5
"7737","2017-10-12",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",2,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,3,"Rectagular",NA,250,"No","No",12.5
"7738","2017-10-19",NA,NA,1,NA,NA,NA,0,0,1,TRUE,"Bin which is collected CBEs",10,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,240,"Yes","Yes",12.5
"7739","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",3,"Squat with pour (bucket) flushing system","Pit latrine",3,3,"Rectagular",NA,2.8,"No","No",4.5
"7740","2017-10-19",NA,NA,2,NA,NA,NA,0,NA,2,TRUE,"Rubbish Pit",4,"Sit down toilet with manual (hand) flushing system","Septic Tank",5,5,"Rectagular",NA,300,"No","No",12.5
"7741","2017-10-19",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",3,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,200,"Yes","No",12.5
"7742","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",8,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,1,"No","No",12.5
"7743","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is self disposed",2,"Other","Pit latrine",2,2,"Rectagular",NA,18,"No","No",4.5
"7744","2017-10-19",NA,NA,1,NA,NA,NA,1,NA,2,TRUE,"Other (please specify)",7,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,3,"Rectagular",NA,2,"Yes","No",12.5
"7745","2017-10-19",NA,NA,NA,NA,NA,1,0,0,1,TRUE,"Bin which is collected CBEs",6,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,210,"No","No",12.5
"7746","2017-10-19",NA,NA,1,NA,NA,NA,1,NA,2,TRUE,"Rubbish Pit",9,"Squat hole (Dry toilet)","Pit latrine",4,5,"Rectagular",NA,300,"No","Yes",4.5
"7747","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",4,"Squat hole (Dry toilet)",NA,3,3,"Rectagular",NA,2.83,"No","No",0
"7748","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is collected CBEs",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,240,"No","No",4.5
"7749","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",0,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,2.9,"No","No",4.5
"7750","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,2.3,"No","No",4.5
"7751","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,FALSE,"Rubbish Pit",3,NA,"Septic Tank",3,3,"Rectagular",NA,2.4,"No","No",12.5
"7752","2017-10-19",NA,NA,1,NA,NA,NA,0,0,1,TRUE,"Bin which is self disposed",15,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,200,"No","No",12.5
"7753","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,NA,5,"Other",NA,4,4,"Rectagular",NA,214,"No","No",0
"7754","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is self disposed",12,"Squat hole (Dry toilet)",NA,4,4,"Rectagular",NA,300,"No","No",0
"7755","2017-10-19",NA,NA,1,NA,NA,NA,1,NA,2,TRUE,"Other (please specify)",12,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,230,"No",NA,12.5
"7756","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",NA,"Squat hole (Dry toilet)","Pit latrine",5,5,"Rectagular",NA,3,"No","No",4.5
"7757","2017-10-18",NA,NA,1,NA,NA,NA,0,NA,1,TRUE,"Bin which is collected CBEs",4,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,2.5,"No","No",12.5
"7758","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is collected CBEs",20,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,350,"No","No",4.5
"7759","2017-10-19",NA,NA,NA,NA,NA,NA,3,1,4,TRUE,"Bin which is collected CBEs",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,230,"No","Yes",4.5
"7760","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",1,"Squat with pour (bucket) flushing system","Pit latrine",4,4,"Rectagular",NA,1,"Yes","No",4.5
"7761","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",5,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,2.6,"No","No",4.5
"7762","2017-10-19",NA,NA,NA,NA,1,1,0,NA,2,TRUE,"Rubbish Pit",3,"Sit down toilet with manual (hand) flushing system","Septic Tank",3,3,"Rectagular",NA,2.95,"No","No",12.5
"7763","2017-10-19",NA,NA,NA,NA,NA,1,0,0,1,TRUE,"Bin which is collected CBEs",4,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,300,"No","No",12.5
"7764","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",2,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,195,"No",NA,4.5
"7765","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is collected CBEs",3,"Squat with pour (bucket) flushing system","Septic Tank",3,3,"Rectagular",NA,2,"No","No",12.5
"7766","2017-10-19",NA,NA,NA,NA,NA,2,0,1,3,TRUE,"Bin which is collected CBEs",4,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,2.2,"No","No",12.5
"7767","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is collected CBEs",6,"Squat with pour (bucket) flushing system","Pit latrine",4,3,"Rectagular",NA,1,"Yes","No",4.5
"7768","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,FALSE,"Bin which is collected CBEs",2,"Squat hole (Dry toilet)",NA,4,4,"Rectagular",NA,200,"No","No",0
"7769","2017-10-19",NA,NA,NA,NA,NA,NA,1,1,2,TRUE,"Toilet",3,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,190,"No",NA,4.5
"7770","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",9,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,200,"No","No",4.5
"7771","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",12,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,220,"No","Yes",4.5
"7772","2017-10-19",NA,NA,NA,NA,NA,NA,1,1,2,TRUE,"Bin which is collected CBEs",5,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,180,"No","No",4.5
"7773","2017-10-19",NA,NA,NA,NA,NA,NA,1,1,2,TRUE,"Other (please specify)",2,"Squat hole (Dry toilet)","Pit latrine",2,2,"Rectagular",NA,2.1,"No","No",4.5
"7774","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",5,"Other","Pit latrine",4,4,"Rectagular",NA,147,"No","No",4.5
"7775","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",8,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,3.2,"No","No",4.5
"7776","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",9,"Squat hole (Dry toilet)","Pit latrine",3,4,"Rectagular",NA,1,"Yes","No",4.5
"7777","2017-10-19",NA,NA,NA,NA,NA,NA,11,NA,11,TRUE,"Multiple Choices",10,"Squat hole (Dry toilet)","Pit latrine",3,4,"Rectagular",NA,160,"No","No",4.5
"7778","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Rubbish Pit",0,"Sit down toilet with pour (bucket) flushing system","Septic Tank",3,3,"Rectagular",NA,200,"No","No",12.5
"7779","2017-10-26",NA,NA,NA,NA,NA,NA,0,1,1,TRUE,"Bin which is collected CBEs",20,"Other","Other (please specify)",NA,1,NA,NA,NA,"No","No",0
"7780","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",5,"Squat hole (Dry toilet)","Pit latrine",2,3,"Rectagular",NA,1,"Yes","Yes",4.5
"7781","2017-10-19",NA,NA,NA,NA,NA,NA,1,1,2,TRUE,"Rubbish Pit",NA,"Squat with pour (bucket) flushing system","Pit latrine",4,4,"Rectagular",NA,230,"No","No",4.5
"7782","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",10,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,2.6,"No","No",4.5
"7783","2017-10-19",NA,NA,NA,1,NA,NA,0,1,2,TRUE,"Rubbish Pit",0,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,250,"No","No",12.5
"7784","2017-10-19",NA,NA,NA,2,NA,NA,0,NA,2,FALSE,"Bin which is collected CBEs",5,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,4,"Rectagular",NA,220,"No","No",12.5
"7785","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",8,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,1,"Yes",NA,4.5
"7786","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Bin which is collected CBEs",5,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,150,"Yes","No",4.5
"7787","2017-10-19",NA,NA,NA,1,NA,NA,0,0,1,TRUE,"Bin which is collected CBEs",3,"Sit down toilet with manual (hand) flushing system","Septic Tank",5,5,"Rectagular",NA,300,"No","No",12.5
"7788","2017-10-19",NA,NA,NA,NA,NA,1,0,1,2,TRUE,"Bin which is collected CBEs",0,"Squat with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,214,"No","No",12.5
"7789","2017-10-19",NA,NA,3,NA,NA,1,0,NA,4,TRUE,"Other (please specify)",3,"Sit down toilet with manual (hand) flushing system","Septic Tank",4,NA,"Rectagular",NA,3.6,"Yes","No",12.5
"7790","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is collected CBEs",7,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,2.5,"No","No",12.5
"7791","2017-10-19",NA,NA,NA,NA,NA,2,3,NA,5,TRUE,"Bin which is collected CBEs",10,"Multiple choice","Septic Tank",3,3,"Rectagular",NA,11.37,"Yes","No",12.5
"7792","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Rubbish Pit",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,250,"No","No",4.5
"7793","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",1,"Squat hole (Dry toilet)","Pit latrine",3,5,"Rectagular",NA,1,"No",NA,4.5
"7794","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is collected CBEs",5,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,245,"No","No",4.5
"7795","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,FALSE,"Bin which is collected CBEs",2,"Sit down toilet with pour (bucket) flushing system","Septic Tank",3,3,"Rectagular",NA,230,"Yes","No",12.5
"7796","2017-10-19",NA,NA,NA,NA,NA,NA,0,NA,0,FALSE,"Rubbish Pit",12,"Squat hole (Dry toilet)","Pit latrine",3,3,"Rectagular",NA,160,"No","No",4.5
"7797","2017-10-19",NA,NA,NA,NA,NA,1,0,1,2,FALSE,"Bin which is collected CBEs",0,"Sit down toilet with pour (bucket) flushing system","Septic Tank",3,3,"Rectagular",NA,290,"No","No",12.5
"7798","2017-10-19",NA,NA,NA,NA,NA,NA,1,0,1,TRUE,"Bin which is collected CBEs",3,"Squat hole (Dry toilet)","Pit latrine",4,4,"Rectagular",NA,210,"No","No",4.5
"7799","2017-10-19",NA,NA,NA,NA,NA,3,0,NA,3,FALSE,"Other (please specify)",4,"Squat hole (Dry toilet)","Septic Tank",4,4,"Rectagular",NA,2.4,"No","No",12.5
"7800","2017-10-19",NA,NA,NA,NA,NA,NA,1,NA,1,TRUE,"Rubbish Pit",5,"Squat hole (Dry toilet)","Pit latrine",1,1,"Rectagular",NA,100,"No","Yes",4.5
"7801","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is self disposed",5,"Sit down toilet with pour (bucket) flushing system","Septic Tank",4,4,"Rectagular",NA,300,"No","No",12.5
"7802","2017-10-19",NA,NA,NA,NA,NA,1,0,NA,1,TRUE,"Bin which is collected CBEs",0,"Sit down toilet with pour (bucket) flushing system","Pit latrine",4,3,"Rectagular",NA,250,"No","No",4.5
