"ID","Is.the.toilet.easily.accessible.to.the.following.people...Children","Is.the.toilet.easily.accessible.to.the.following.people...Persons.with.dissability","Is.the.toilet.easily.accessible.to.the.following.people...Women.at.night","Is.the.toilet.easily.accessible.to.the.following...Vacuum.Tanker","Is.the.toilet.easily.accessible.to.the.following...Light.Truck","Is.the.toilet.easily.accessible.to.the.following...Push.Cart"
"12238",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12239",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12240",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12241",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12242",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12243",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12244",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12245",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12246",NA,NA,NA,TRUE,TRUE,TRUE
"12247",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12248",TRUE,NA,NA,TRUE,TRUE,TRUE
"12249",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12250",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12251",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12252",TRUE,NA,NA,TRUE,TRUE,TRUE
"12253",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12254",TRUE,TRUE,TRUE,NA,NA,TRUE
"12255",TRUE,NA,TRUE,TRUE,TRUE,TRUE
"12256",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12257",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12258",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12259",TRUE,NA,NA,TRUE,TRUE,TRUE
"12260",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12261",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12262",TRUE,TRUE,TRUE,NA,NA,TRUE
"12263",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12264",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12265",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12266",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12267",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12268",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12269",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12270",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12271",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12272",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12273",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12274",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12275",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12276",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12277",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12278",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12279",TRUE,TRUE,TRUE,NA,TRUE,TRUE
"12280",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12281",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12282",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12283",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"12284",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12285",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12286",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12287",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12288",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12289",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12290",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12291",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12292",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12293",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12294",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12295",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12296",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12297",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12298",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12299",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12300",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12301",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12302",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12303",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12304",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12305",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"12306",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12307",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12308",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12309",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12310",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12311",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12312",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12313",TRUE,TRUE,TRUE,FALSE,NA,TRUE
"12314",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12315",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12316",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12317",TRUE,NA,FALSE,NA,TRUE,TRUE
"12318",TRUE,NA,NA,NA,TRUE,TRUE
"12319",NA,NA,NA,NA,TRUE,TRUE
"12320",NA,NA,NA,NA,TRUE,TRUE
"12321",NA,NA,NA,NA,TRUE,TRUE
"12322",TRUE,NA,TRUE,NA,TRUE,TRUE
"12323",NA,NA,NA,NA,TRUE,TRUE
"12324",NA,NA,NA,NA,TRUE,TRUE
"12325",TRUE,NA,NA,NA,TRUE,TRUE
"12326",TRUE,NA,NA,NA,TRUE,TRUE
"12327",TRUE,NA,NA,NA,TRUE,TRUE
"12328",TRUE,NA,TRUE,NA,TRUE,TRUE
"12329",TRUE,NA,TRUE,NA,TRUE,TRUE
"12330",NA,NA,NA,NA,TRUE,TRUE
"12331",NA,NA,NA,NA,TRUE,TRUE
"12332",TRUE,NA,NA,NA,TRUE,TRUE
"12333",NA,NA,NA,NA,TRUE,TRUE
"12334",NA,NA,NA,NA,TRUE,TRUE
"12335",NA,NA,NA,NA,TRUE,TRUE
"12336",NA,NA,NA,NA,TRUE,TRUE
"12337",TRUE,NA,NA,NA,TRUE,TRUE
"12338",NA,NA,NA,NA,TRUE,TRUE
"12339",NA,NA,NA,NA,TRUE,TRUE
"12340",TRUE,NA,NA,NA,TRUE,TRUE
"12341",NA,NA,NA,NA,TRUE,TRUE
"12342",NA,NA,NA,NA,TRUE,TRUE
"12343",NA,NA,NA,FALSE,TRUE,TRUE
"12344",NA,NA,NA,NA,TRUE,TRUE
"12345",TRUE,NA,NA,NA,TRUE,TRUE
"12346",TRUE,NA,NA,NA,TRUE,TRUE
"12347",NA,NA,FALSE,NA,TRUE,TRUE
"12348",NA,NA,NA,NA,TRUE,TRUE
"12349",TRUE,NA,NA,NA,TRUE,TRUE
"12350",TRUE,NA,NA,FALSE,TRUE,TRUE
"12351",TRUE,NA,TRUE,NA,TRUE,TRUE
"12352",TRUE,NA,NA,NA,TRUE,TRUE
"12353",TRUE,NA,NA,NA,TRUE,TRUE
"12354",TRUE,NA,TRUE,NA,TRUE,TRUE
"12355",TRUE,NA,TRUE,NA,TRUE,TRUE
"12356",TRUE,NA,NA,NA,TRUE,TRUE
"12357",TRUE,NA,TRUE,NA,TRUE,TRUE
"12358",TRUE,NA,NA,NA,TRUE,TRUE
"12359",TRUE,NA,TRUE,TRUE,TRUE,TRUE
"12360",TRUE,NA,NA,TRUE,TRUE,TRUE
"12361",TRUE,NA,TRUE,FALSE,TRUE,TRUE
"12362",TRUE,NA,NA,NA,TRUE,TRUE
"12363",NA,NA,NA,NA,TRUE,TRUE
"12364",TRUE,NA,NA,NA,TRUE,TRUE
"12365",TRUE,NA,NA,FALSE,TRUE,TRUE
"12366",TRUE,NA,FALSE,NA,TRUE,TRUE
"12367",NA,NA,NA,NA,TRUE,TRUE
"12368",NA,NA,NA,NA,TRUE,TRUE
"12369",TRUE,NA,NA,TRUE,TRUE,TRUE
"12370",TRUE,NA,NA,NA,TRUE,TRUE
"12371",NA,NA,NA,FALSE,TRUE,TRUE
"12372",TRUE,NA,TRUE,FALSE,TRUE,TRUE
"12373",TRUE,NA,NA,NA,TRUE,TRUE
"12374",NA,NA,NA,NA,TRUE,TRUE
"12375",TRUE,NA,TRUE,NA,TRUE,TRUE
"12376",TRUE,NA,NA,NA,TRUE,TRUE
"12377",NA,NA,NA,TRUE,TRUE,TRUE
"12378",TRUE,NA,TRUE,NA,TRUE,TRUE
"12379",TRUE,NA,TRUE,NA,TRUE,TRUE
"12380",TRUE,NA,NA,NA,TRUE,TRUE
"12381",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12382",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12383",TRUE,TRUE,TRUE,NA,NA,TRUE
"12384",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12385",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12386",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12387",TRUE,NA,NA,TRUE,TRUE,TRUE
"12388",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"12389",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12390",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12391",TRUE,FALSE,NA,TRUE,TRUE,TRUE
"12392",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12393",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12394",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12395",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12396",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"12397",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12398",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12399",FALSE,NA,NA,TRUE,TRUE,TRUE
"12400",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12401",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12402",TRUE,NA,NA,TRUE,TRUE,TRUE
"12403",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12404",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12405",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12406",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12407",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12408",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12409",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12410",TRUE,NA,NA,TRUE,TRUE,TRUE
"12411",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12412",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12413",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12414",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12415",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12416",TRUE,TRUE,TRUE,NA,NA,TRUE
"12417",NA,NA,NA,TRUE,TRUE,TRUE
"12418",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12419",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12420",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"12421",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12422",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12423",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12424",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12425",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12426",TRUE,NA,NA,TRUE,TRUE,TRUE
"12427",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12428",TRUE,NA,NA,TRUE,TRUE,TRUE
"12429",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12430",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12431",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12432",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12433",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12434",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12435",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12436",TRUE,NA,TRUE,TRUE,TRUE,TRUE
"12437",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12438",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12439",NA,NA,NA,TRUE,TRUE,TRUE
"12440",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12441",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12442",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12443",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12444",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12445",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12446",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12447",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12448",TRUE,NA,NA,TRUE,TRUE,TRUE
"12449",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12450",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12451",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12452",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12453",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12454",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12455",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"12456",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12457",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12458",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12459",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"12460",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12461",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12462",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"12463",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12464",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12465",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12466",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12467",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12468",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12469",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12470",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12471",TRUE,TRUE,TRUE,NA,NA,TRUE
"12472",NA,NA,NA,TRUE,TRUE,TRUE
"12473",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12474",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12475",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12476",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12477",NA,NA,NA,TRUE,TRUE,TRUE
"12478",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12479",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12480",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12481",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12482",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12483",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"12484",NA,NA,NA,TRUE,TRUE,TRUE
"12485",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12486",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12487",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12488",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12489",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12490",TRUE,TRUE,TRUE,NA,NA,TRUE
"12491",TRUE,NA,NA,TRUE,TRUE,TRUE
"12492",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12493",TRUE,TRUE,TRUE,NA,NA,TRUE
"12494",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12495",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12496",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12497",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12498",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12499",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12500",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12501",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12502",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12503",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12504",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12505",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12506",NA,NA,NA,TRUE,TRUE,TRUE
"12507",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12508",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12509",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12510",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12511",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12512",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12513",TRUE,NA,NA,TRUE,TRUE,TRUE
"12514",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12515",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12516",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12517",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12518",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12519",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12520",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12521",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"12522",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"12523",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"12524",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12525",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12526",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12527",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12528",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12529",TRUE,NA,NA,TRUE,TRUE,TRUE
"12530",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12531",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12532",TRUE,NA,NA,TRUE,TRUE,TRUE
"12533",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12534",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12535",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12536",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12537",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12538",TRUE,NA,NA,TRUE,TRUE,TRUE
"12539",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12540",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12541",TRUE,NA,NA,TRUE,TRUE,TRUE
"12542",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12543",FALSE,NA,NA,NA,TRUE,TRUE
"12544",TRUE,NA,NA,NA,TRUE,TRUE
"12545",TRUE,NA,NA,NA,TRUE,TRUE
"12546",TRUE,NA,NA,NA,TRUE,TRUE
"12547",TRUE,NA,TRUE,NA,TRUE,TRUE
"12548",NA,NA,NA,NA,TRUE,TRUE
"12549",TRUE,NA,NA,NA,TRUE,TRUE
"12550",NA,NA,NA,NA,TRUE,TRUE
"12551",NA,NA,NA,NA,TRUE,TRUE
"12552",TRUE,NA,TRUE,TRUE,TRUE,TRUE
"12553",TRUE,NA,NA,TRUE,TRUE,TRUE
"12554",TRUE,NA,FALSE,TRUE,TRUE,TRUE
"12555",TRUE,NA,NA,TRUE,TRUE,TRUE
"12556",TRUE,NA,NA,NA,TRUE,TRUE
"12557",TRUE,NA,NA,TRUE,TRUE,TRUE
"12558",TRUE,NA,NA,NA,TRUE,TRUE
"12559",NA,NA,NA,NA,TRUE,TRUE
"12560",TRUE,NA,NA,NA,TRUE,TRUE
"12561",TRUE,NA,NA,NA,TRUE,TRUE
"12562",NA,NA,NA,TRUE,TRUE,TRUE
"12563",NA,NA,NA,NA,TRUE,TRUE
"12564",FALSE,NA,NA,NA,TRUE,TRUE
"12565",TRUE,NA,TRUE,NA,TRUE,TRUE
"12566",NA,NA,NA,NA,TRUE,TRUE
"12567",TRUE,NA,NA,NA,TRUE,TRUE
"12568",NA,NA,NA,NA,TRUE,TRUE
"12569",NA,NA,NA,NA,TRUE,TRUE
"12570",FALSE,NA,NA,NA,TRUE,TRUE
"12571",NA,NA,NA,NA,TRUE,TRUE
"12572",NA,NA,NA,NA,TRUE,TRUE
"12573",TRUE,NA,NA,NA,TRUE,TRUE
"12574",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12575",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12576",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12577",TRUE,NA,NA,NA,TRUE,TRUE
"12578",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12579",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12580",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12581",TRUE,NA,NA,NA,TRUE,TRUE
"12582",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12583",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12584",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12585",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12586",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12587",FALSE,NA,NA,NA,TRUE,TRUE
"12588",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12589",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12590",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12591",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12592",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12593",TRUE,NA,NA,NA,TRUE,TRUE
"12594",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12595",NA,NA,NA,NA,TRUE,TRUE
"12596",TRUE,TRUE,TRUE,NA,NA,TRUE
"12597",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12598",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12599",TRUE,TRUE,TRUE,NA,NA,TRUE
"12600",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12601",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12602",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12603",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"12604",TRUE,NA,NA,TRUE,TRUE,TRUE
"12605",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12606",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12607",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12608",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12609",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12610",TRUE,NA,NA,TRUE,TRUE,TRUE
"12611",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12612",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12613",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12614",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12615",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12616",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12617",TRUE,NA,NA,TRUE,TRUE,TRUE
"12618",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12619",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12620",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12621",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12622",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12623",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12624",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"12625",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12626",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"12627",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12628",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"12629",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12630",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12631",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12632",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12633",TRUE,NA,NA,TRUE,TRUE,TRUE
"12634",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12635",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12636",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12637",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12638",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12639",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12640",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12641",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12642",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12643",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12644",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12645",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12646",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12647",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"12648",NA,NA,NA,TRUE,TRUE,TRUE
"12649",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12650",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12651",NA,NA,NA,TRUE,TRUE,TRUE
"12652",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12653",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12654",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12655",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12656",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12657",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12658",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12659",NA,NA,NA,TRUE,TRUE,TRUE
"12660",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12661",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12662",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12663",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12664",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12665",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12666",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12667",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"12668",TRUE,TRUE,NA,TRUE,TRUE,TRUE
"12669",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
